,open,close,high,low,volume,date
879,38401.1,37963.8,39550.0,37134.0,490254.516,2022-03-07
880,37963.7,38709.9,39340.5,37853.0,421462.367,2022-03-08
881,38709.9,41937.5,42647.5,38638.7,462059.811,2022-03-09
882,41939.5,39407.2,42034.3,38512.0,520645.186,2022-03-10
883,39407.1,38713.0,40242.0,38200.1,467078.892,2022-03-11
884,38713.1,38792.6,39578.4,38630.0,172494.825,2022-03-12
885,38792.7,37743.7,39300.0,37500.0,236623.694,2022-03-13
886,37743.0,39653.8,39989.0,37522.1,360058.358,2022-03-14
887,39651.6,39271.0,39901.8,38073.8,345019.243,2022-03-15
888,39270.9,41105.8,41804.0,38700.0,650589.661,2022-03-16
889,41105.9,40898.1,41498.4,40442.8,243988.794,2022-03-17
890,40898.0,41751.5,42322.8,40084.2,299134.443,2022-03-18
891,41751.6,42188.2,42446.6,41500.0,186459.954,2022-03-19
892,42188.2,41261.0,42269.3,40900.0,235774.129,2022-03-20
893,41261.0,40982.0,41544.4,40430.0,308396.460,2022-03-21
894,40982.0,42349.8,43517.7,40852.0,374297.674,2022-03-22
895,42349.9,42867.9,43051.0,41731.3,282631.740,2022-03-23
896,42867.8,43973.4,44200.0,42525.0,331440.057,2022-03-24
897,43973.2,44290.6,45142.0,43575.1,348620.122,2022-03-25
898,44290.6,44489.2,44785.0,44041.0,140712.587,2022-03-26
899,44489.3,46820.8,47047.0,44416.0,269280.228,2022-03-27
900,46820.9,47121.9,48200.0,46651.2,317565.782,2022-03-28
901,47121.8,47418.5,48100.0,46911.0,259040.835,2022-03-29
902,47418.5,47053.2,47688.6,46535.0,235009.892,2022-03-30
903,47053.1,45506.0,47619.4,45185.0,299837.610,2022-03-31
904,45505.9,46266.2,46700.0,44206.2,360734.553,2022-04-01
905,46266.2,45794.6,47236.8,45600.0,226413.357,2022-04-02
906,45792.3,46392.4,47448.0,45501.0,212589.013,2022-04-03
907,46392.3,46580.9,46895.5,45094.0,272796.541,2022-04-04
908,46580.9,45477.4,47188.0,45300.0,257524.639,2022-04-05
909,45477.5,43159.7,45494.2,43100.0,384359.375,2022-04-06
910,43159.8,43417.1,43888.0,42685.0,229567.980,2022-04-07
911,43417.1,42229.2,43968.1,42074.0,310095.829,2022-04-08
912,42229.1,42727.7,42796.7,42100.3,119722.654,2022-04-09
913,42727.8,42140.4,43399.4,41838.0,181904.470,2022-04-10
914,42140.3,39505.6,42399.9,39136.7,439530.020,2022-04-11
915,39505.6,40060.7,40700.0,39224.0,349883.631,2022-04-12
916,40060.7,41129.8,41580.0,39569.8,324910.931,2022-04-13
917,41129.8,39915.9,41474.8,39522.0,261966.391,2022-04-14
918,39915.9,40529.5,40888.0,39734.2,194680.671,2022-04-15
919,40529.6,40361.0,40700.0,39944.9,127705.057,2022-04-16
920,40360.9,39649.1,40574.1,39510.0,170331.824,2022-04-17
921,39649.1,40785.6,41310.0,38465.7,362435.319,2022-04-18
922,40785.7,41472.9,41788.0,40543.7,214404.271,2022-04-19
923,41472.9,41327.7,42166.8,40800.0,257382.427,2022-04-20
924,41326.0,40449.8,42966.0,39630.0,393149.956,2022-04-21
925,40449.7,39674.2,40786.1,39133.0,314935.753,2022-04-22
926,39674.3,39415.1,40000.0,39259.0,125046.817,2022-04-23
927,39413.8,39433.4,39930.6,38884.1,180371.762,2022-04-24
928,39433.4,40411.0,40650.0,38111.0,448877.893,2022-04-25
929,40411.0,38093.7,40800.0,37671.8,453132.198,2022-04-26
930,38093.7,39209.0,39470.0,37844.5,385645.365,2022-04-27
931,39209.0,39732.5,40376.6,38861.8,413543.408,2022-04-28
932,39732.5,38572.2,39924.8,38160.0,308116.375,2022-04-29
933,38572.2,37614.5,38782.6,37550.0,181810.382,2022-04-30
934,37614.4,38440.5,38680.6,37350.0,236549.462,2022-05-01
935,38440.2,38525.6,39222.0,38032.2,336845.365,2022-05-02
936,38525.5,37712.9,38674.7,37500.1,248986.222,2022-05-03
937,37713.0,39684.0,40071.7,37655.2,424498.818,2022-05-04
938,39684.1,36534.7,39845.0,35388.0,547209.000,2022-05-05
939,36533.7,35995.3,36679.3,35200.0,431979.240,2022-05-06
940,35995.2,35466.7,36138.0,34700.0,200264.833,2022-05-07
941,35466.7,34032.0,35504.0,33665.0,426872.584,2022-05-08
942,34032.1,30056.6,34243.3,30003.6,1078779.712,2022-05-09
943,30056.0,31002.1,32650.0,29701.4,863178.961,2022-05-10
944,31002.1,29074.7,32197.6,27651.0,1101875.972,2022-05-11
945,29077.9,29020.7,30257.0,26631.0,964475.589,2022-05-12
946,29020.8,29274.3,31072.6,28730.4,507620.105,2022-05-13
947,29274.2,30079.8,30352.2,28602.3,315756.895,2022-05-14
948,30079.5,31324.4,31462.0,29448.0,336773.139,2022-05-15
949,31324.3,29866.7,31327.4,29052.3,507243.166,2022-05-16
950,29866.4,30437.0,30794.0,29420.0,398624.519,2022-05-17
951,30437.0,28700.6,30700.0,28629.6,426700.457,2022-05-18
952,28700.6,30319.9,30550.0,28670.5,448856.724,2022-05-19
953,30319.9,29188.9,30784.4,28702.0,485439.171,2022-05-20
954,29188.9,29427.4,29650.0,28927.0,202804.089,2022-05-21
955,29427.4,30284.0,30500.0,29223.6,297116.440,2022-05-22
956,30284.0,29097.7,30658.0,28840.7,475720.750,2022-05-23
957,29097.8,29643.1,29887.3,28637.6,382124.449,2022-05-24
958,29643.0,29536.7,30246.7,29330.0,413459.484,2022-05-25
959,29536.7,29194.0,29877.0,27952.1,602137.086,2022-05-26
960,29194.0,28623.2,29387.0,28259.6,506638.884,2022-05-27
961,28623.3,29018.8,29265.7,28520.0,193644.283,2022-05-28
962,29018.8,29452.8,29595.2,28825.0,215139.934,2022-05-29
963,29452.6,31726.5,32307.6,29301.1,502712.176,2022-05-30
964,31726.5,31797.8,32427.5,31222.0,383688.265,2022-05-31
965,31797.9,29796.9,31986.1,29300.0,556992.756,2022-06-01
966,29796.9,30437.1,30750.0,29566.1,370924.687,2022-06-02
967,30437.1,29682.8,30693.2,29220.0,357110.377,2022-06-03
968,29682.8,29848.4,29988.0,29456.0,187520.534,2022-06-04
969,29848.5,29909.9,30250.0,29524.0,205385.831,2022-06-05
970,29910.0,31361.2,31780.0,29876.2,436522.874,2022-06-06
971,31361.2,31118.1,31599.0,29190.0,691714.985,2022-06-07
972,31118.0,30192.5,31325.0,29825.0,455686.637,2022-06-08
973,30192.6,30093.3,30691.9,29914.5,307312.175,2022-06-09
974,30093.4,29077.7,30374.1,28805.0,445928.659,2022-06-10
975,29077.7,28416.7,29427.9,28080.0,391367.814,2022-06-11
976,28416.6,26564.7,28530.3,26538.7,560834.131,2022-06-12
977,26564.7,22471.5,26877.0,21900.0,1622521.560,2022-06-13
978,22471.4,22122.7,23424.2,20823.0,1247609.796,2022-06-14
979,22122.7,22567.5,22800.0,20100.2,1509301.169,2022-06-15
980,22567.5,20387.4,23000.0,20222.0,882634.220,2022-06-16
981,20387.4,20457.3,21388.0,20228.0,776153.257,2022-06-17
982,20457.3,18959.7,20768.4,17593.2,1268591.388,2022-06-18
983,18959.7,20564.2,20821.0,17935.9,1089275.674,2022-06-19
984,20564.3,20570.1,21099.9,19630.0,935816.130,2022-06-20
985,20570.0,20713.1,21740.0,20337.8,787173.936,2022-06-21
986,20713.1,19977.4,20888.0,19745.7,812184.193,2022-06-22
987,19977.5,21096.6,21250.0,19874.0,698753.040,2022-06-23
988,21096.6,21231.2,21563.5,20732.5,645450.778,2022-06-24
989,21231.2,21481.9,21627.6,20894.0,434117.447,2022-06-25
990,21481.9,21029.1,21888.0,20952.0,442787.736,2022-06-26
991,21029.1,20730.0,21560.0,20500.0,539335.009,2022-06-27
992,20730.0,20268.6,21198.0,20188.0,582916.108,2022-06-28
993,20268.7,20109.9,20430.0,19817.2,608905.990,2022-06-29
994,20109.9,19923.5,20165.0,18563.0,859981.415,2022-06-30
995,19923.3,19272.0,20926.4,18948.8,915399.363,2022-07-01
996,19272.0,19240.9,19456.0,18959.0,382851.525,2022-07-02
997,19241.0,19305.9,19645.4,18780.1,449508.331,2022-07-03
998,19306.0,20226.6,20350.0,19046.3,633310.187,2022-07-04
999,20226.3,20170.0,20749.2,19291.6,854238.867,2022-07-05
1000,20170.1,20554.1,20667.6,19753.0,682076.458,2022-07-06
1001,20554.2,21613.4,21830.0,20244.9,699841.616,2022-07-07
1002,21614.5,21587.9,22579.9,21175.2,848144.495,2022-07-08
1003,21587.8,21580.0,22000.0,21309.6,393372.366,2022-07-09
1004,21580.0,20853.8,21594.2,20600.0,468176.539,2022-07-10
1005,20853.8,19954.3,20853.9,19870.0,561245.987,2022-07-11
1006,19954.3,19322.9,20048.9,19228.3,640560.723,2022-07-12
1007,19322.9,20220.1,20401.6,18901.0,975938.165,2022-07-13
1008,20220.1,20578.6,20900.0,19600.0,765989.530,2022-07-14
1009,20578.6,20823.1,21200.0,20364.3,626763.692,2022-07-15
1010,20823.1,21183.5,21580.0,20471.0,539206.870,2022-07-16
1011,21183.6,20794.4,21674.1,20742.0,485537.728,2022-07-17
1012,20794.4,22423.9,22800.0,20764.4,982867.734,2022-07-18
1013,22423.5,23385.9,23817.9,21575.0,1124029.082,2022-07-19
1014,23385.9,23221.5,24277.0,22912.4,946647.815,2022-07-20
1015,23221.5,23144.5,23441.1,22340.2,723543.466,2022-07-21
1016,23144.5,22675.1,23750.0,22500.0,633907.934,2022-07-22
1017,22675.0,22440.2,22990.0,21933.5,505887.673,2022-07-23
1018,22440.1,22570.6,22999.0,22256.4,462958.953,2022-07-24
1019,22570.6,21300.0,22656.8,21232.0,695770.655,2022-07-25
1020,21300.0,21241.0,21334.4,20689.6,552498.903,2022-07-26
1021,21241.0,22941.1,23100.0,21031.0,753370.303,2022-07-27
1022,22941.1,23836.2,24194.6,22583.1,756741.836,2022-07-28
1023,23836.2,23771.1,24500.0,23426.3,642337.051,2022-07-29
1024,23771.0,23629.9,24700.0,23505.0,493824.816,2022-07-30
1025,23630.0,23290.1,24187.3,23222.0,385969.850,2022-07-31
1026,23290.1,23257.6,23497.0,22836.2,498378.292,2022-08-01
1027,23257.6,22975.1,23448.7,22603.0,625227.912,2022-08-02
1028,22975.1,22801.5,23650.0,22665.3,569261.768,2022-08-03
1029,22801.5,22608.9,23211.3,22370.0,548268.816,2022-08-04
1030,22608.9,23298.1,23450.0,22580.6,593992.130,2022-08-05
1031,23298.0,22943.3,23341.8,22883.6,227659.394,2022-08-06
1032,22943.2,23167.8,23400.0,22830.9,271512.062,2022-08-07
1033,23167.9,23804.4,24243.0,23153.1,565084.219,2022-08-08
1034,23804.3,23140.2,23913.4,22850.0,498286.943,2022-08-09
1035,23140.1,23940.9,24235.2,22608.0,760738.204,2022-08-10
1036,23941.0,23917.2,24972.0,23840.6,760455.245,2022-08-11
1037,23917.3,24387.5,24438.8,23560.0,477734.045,2022-08-12
1038,24387.5,24429.0,24879.0,24267.5,431093.659,2022-08-13
1039,24429.0,24294.1,25065.0,24138.0,437314.320,2022-08-14
1040,24294.1,24085.2,25200.0,23762.0,739390.721,2022-08-15
1041,24085.2,23843.0,24234.0,23650.0,460919.994,2022-08-16
1042,23843.0,23333.1,24437.0,23170.0,640600.903,2022-08-17
1043,23333.1,23185.1,23595.0,23101.0,347699.006,2022-08-18
1044,23185.0,20824.9,23200.0,20760.0,906609.825,2022-08-19
1045,20825.0,21127.8,21368.9,20742.9,490507.042,2022-08-20
1046,21127.7,21505.6,21804.6,21055.0,424282.424,2022-08-21
1047,21505.6,21387.0,21550.0,20858.6,588764.597,2022-08-22
1048,21387.0,21518.2,21667.2,20874.8,609745.270,2022-08-23
1049,21518.2,21354.9,21925.6,21132.3,502728.198,2022-08-24
1050,21355.0,21548.3,21810.9,21295.3,415757.992,2022-08-25
1051,21548.3,20228.7,21867.6,20100.0,896474.356,2022-08-26
1052,20228.7,20023.9,20367.7,19744.0,469598.024,2022-08-27
1053,20024.0,19547.5,20155.0,19508.0,386405.195,2022-08-28
1054,19547.5,20275.5,20440.0,19539.4,598076.669,2022-08-29
1055,20275.5,19803.1,20574.0,19524.4,767714.993,2022-08-30
1056,19803.2,20041.5,20496.0,19787.9,711639.339,2022-08-31
1057,20041.4,20122.5,20198.3,19555.0,691594.721,2022-09-01
1058,20122.6,19941.0,20434.3,19736.0,669047.816,2022-09-02
1059,19941.0,19820.7,20050.0,19628.7,285240.989,2022-09-03
1060,19820.7,19992.7,20022.4,19570.0,396798.184,2022-09-04
1061,19992.7,19784.9,20046.7,19620.2,446706.410,2022-09-05
1062,19784.9,18781.5,20174.7,18600.0,945489.142,2022-09-06
1063,18781.4,19287.0,19455.0,18500.0,595636.693,2022-09-07
1064,19287.0,19309.3,19450.0,19003.8,537268.644,2022-09-08
1065,19309.3,21352.0,21666.0,19283.0,992497.100,2022-09-09
1066,21352.0,21639.5,21825.0,21112.2,491543.206,2022-09-10
1067,21639.5,21820.3,21883.4,21336.0,420979.326,2022-09-11
1068,21820.3,22386.0,22474.0,21540.0,818601.932,2022-09-12
1069,22386.0,20162.5,22850.0,19840.0,1218769.927,2022-09-13
1070,20162.6,20217.0,20528.5,19600.0,661802.597,2022-09-14
1071,20217.0,19690.8,20315.0,19453.0,665862.067,2022-09-15
1072,19690.8,19792.5,19878.0,19300.0,544608.804,2022-09-16
1073,19792.4,20102.0,20182.6,19739.4,334678.558,2022-09-17
1074,20102.0,19404.5,20105.3,19325.8,499916.474,2022-09-18
1075,19404.5,19528.6,19686.3,18215.0,993776.352,2022-09-19
1076,19528.6,18866.8,19625.0,18690.1,794623.932,2022-09-20
1077,18866.7,18447.5,20154.1,18084.3,1168068.979,2022-09-21
1078,18447.5,19392.5,19504.8,18345.2,852898.391,2022-09-22
1079,19392.5,19280.7,19492.0,18518.5,838493.746,2022-09-23
1080,19280.7,18911.0,19304.5,18798.0,377158.215,2022-09-24
1081,18910.9,18799.7,19196.0,18621.0,410461.603,2022-09-25
1082,18799.7,19216.3,19311.5,18671.0,777807.518,2022-09-26
1083,19216.3,19070.1,20375.0,18801.5,1300566.158,2022-09-27
1084,19070.1,19407.3,19787.6,18460.0,1141222.772,2022-09-28
