,close,high,low,volume,date,ticker
122,44.97,45.06,44.84,121300,1993-07-26,SPY
123,44.94,45.03,44.78,92800,1993-07-27,SPY
124,44.84,44.94,44.78,30800,1993-07-28,SPY
125,45.09,45.22,44.88,331000,1993-07-29,SPY
126,44.84,45.09,44.78,75300,1993-07-30,SPY
127,44.97,45.13,44.91,41300,1993-08-02,SPY
128,45.0,45.19,44.84,81600,1993-08-03,SPY
129,45.0,45.09,44.88,434000,1993-08-04,SPY
130,44.91,45.0,44.84,36800,1993-08-05,SPY
131,44.97,45.06,44.91,402300,1993-08-06,SPY
132,45.22,45.34,45.0,828200,1993-08-09,SPY
133,45.19,45.22,45.13,604900,1993-08-10,SPY
134,45.19,45.31,45.16,542200,1993-08-11,SPY
135,45.06,45.31,44.91,303700,1993-08-12,SPY
136,45.13,45.16,45.09,103500,1993-08-13,SPY
137,45.38,45.5,45.16,241800,1993-08-16,SPY
138,45.53,45.53,45.34,369300,1993-08-17,SPY
139,45.78,45.88,45.66,414300,1993-08-18,SPY
140,45.78,45.81,45.72,28500,1993-08-19,SPY
141,45.81,45.81,45.66,80700,1993-08-20,SPY
142,45.72,45.75,45.63,15600,1993-08-23,SPY
143,46.22,46.22,45.72,273400,1993-08-24,SPY
144,46.25,46.44,46.16,242300,1993-08-25,SPY
145,46.28,46.53,46.09,120000,1993-08-26,SPY
146,46.25,46.25,46.16,25700,1993-08-27,SPY
147,46.44,46.5,46.28,183500,1993-08-30,SPY
148,46.56,46.56,46.34,66500,1993-08-31,SPY
149,46.5,46.59,46.41,136500,1993-09-01,SPY
150,46.34,46.59,46.31,472400,1993-09-02,SPY
151,46.38,46.44,46.25,630500,1993-09-03,SPY
152,46.06,46.44,46.0,196400,1993-09-07,SPY
153,45.91,46.06,45.59,269900,1993-09-08,SPY
154,46.0,46.03,45.72,239200,1993-09-09,SPY
155,46.41,46.44,46.06,106500,1993-09-10,SPY
156,46.44,46.56,46.44,66900,1993-09-13,SPY
157,46.25,46.31,46.09,184500,1993-09-14,SPY
158,46.38,46.41,45.91,101000,1993-09-15,SPY
159,46.19,46.34,46.16,54300,1993-09-16,SPY
160,45.81,45.91,45.75,200900,1993-09-17,SPY
161,45.44,45.97,45.44,57800,1993-09-20,SPY
162,45.28,45.56,44.81,318200,1993-09-21,SPY
163,45.66,45.72,45.38,439700,1993-09-22,SPY
164,45.91,45.94,45.72,88500,1993-09-23,SPY
165,45.78,45.88,45.72,53500,1993-09-24,SPY
166,46.28,46.28,46.13,274600,1993-09-27,SPY
167,46.19,46.31,46.16,158300,1993-09-28,SPY
168,46.03,46.31,45.97,221000,1993-09-29,SPY
169,45.94,46.13,45.84,99300,1993-09-30,SPY
170,46.16,46.22,45.81,22700,1993-10-01,SPY
171,46.22,46.22,46.09,1038500,1993-10-04,SPY
172,46.16,46.31,46.0,436500,1993-10-05,SPY
173,46.13,46.38,46.13,209200,1993-10-06,SPY
174,46.0,46.19,45.97,59400,1993-10-07,SPY
175,46.06,46.16,45.72,54400,1993-10-08,SPY
176,46.16,46.25,46.16,467100,1993-10-11,SPY
177,46.22,46.25,46.19,26200,1993-10-12,SPY
178,46.22,46.25,46.16,139100,1993-10-13,SPY
179,46.81,46.81,46.28,108100,1993-10-14,SPY
180,47.06,47.16,46.91,1502500,1993-10-15,SPY
181,46.94,47.03,46.88,722400,1993-10-18,SPY
182,46.59,46.97,46.59,880100,1993-10-19,SPY
183,46.66,46.75,46.56,230400,1993-10-20,SPY
184,46.59,46.69,46.53,56200,1993-10-21,SPY
185,46.38,46.84,46.38,390700,1993-10-22,SPY
186,46.5,46.56,46.28,114500,1993-10-25,SPY
187,46.47,46.5,46.31,186200,1993-10-26,SPY
188,46.5,46.53,46.41,118400,1993-10-27,SPY
189,46.84,46.97,46.56,129600,1993-10-28,SPY
190,46.84,46.88,46.78,80700,1993-10-29,SPY
191,46.97,47.0,46.78,36400,1993-11-01,SPY
192,46.94,47.0,46.66,262100,1993-11-02,SPY
193,46.34,46.91,46.13,479100,1993-11-03,SPY
194,45.84,46.34,45.81,130400,1993-11-04,SPY
195,46.06,46.06,45.53,363200,1993-11-05,SPY
196,46.13,46.25,45.97,367600,1993-11-08,SPY
197,46.16,46.47,46.13,246900,1993-11-09,SPY
198,46.5,46.5,46.03,46500,1993-11-10,SPY
199,46.38,46.63,46.34,88900,1993-11-11,SPY
200,46.59,46.75,46.44,108200,1993-11-12,SPY
201,46.56,46.69,46.44,243300,1993-11-15,SPY
202,46.78,46.81,46.47,492600,1993-11-16,SPY
203,46.53,46.81,46.41,39600,1993-11-17,SPY
204,46.41,46.56,46.28,240800,1993-11-18,SPY
205,46.31,46.38,46.22,106000,1993-11-19,SPY
206,46.03,46.22,45.88,165300,1993-11-22,SPY
207,46.28,46.31,46.03,89700,1993-11-23,SPY
208,46.47,46.5,46.34,77200,1993-11-24,SPY
209,46.5,46.59,46.47,1019800,1993-11-26,SPY
210,46.31,46.72,46.31,517500,1993-11-29,SPY
211,46.34,46.56,46.25,230000,1993-11-30,SPY
212,46.41,46.63,46.41,379200,1993-12-01,SPY
213,46.53,46.56,46.41,352000,1993-12-02,SPY
214,46.72,46.72,46.5,306000,1993-12-03,SPY
215,46.88,46.94,46.78,99500,1993-12-06,SPY
216,46.84,46.91,46.78,88800,1993-12-07,SPY
217,46.84,46.84,46.78,146700,1993-12-08,SPY
218,46.69,46.91,46.63,416500,1993-12-09,SPY
219,46.59,46.72,46.5,412900,1993-12-10,SPY
220,46.88,46.88,46.53,273200,1993-12-13,SPY
221,46.53,46.91,46.53,41900,1993-12-14,SPY
222,46.47,46.63,46.47,82600,1993-12-15,SPY
223,46.63,46.66,46.56,78200,1993-12-16,SPY
224,46.56,46.59,46.38,104700,1993-12-17,SPY
225,46.63,46.66,46.5,68800,1993-12-20,SPY
226,46.47,46.56,46.41,205700,1993-12-21,SPY
227,46.78,46.81,46.5,410300,1993-12-22,SPY
228,46.75,46.84,46.69,533800,1993-12-23,SPY
229,47.0,47.0,46.75,447100,1993-12-27,SPY
230,47.09,47.13,46.94,880600,1993-12-28,SPY
231,47.03,47.16,47.0,266700,1993-12-29,SPY
232,46.84,47.0,46.75,219900,1993-12-30,SPY
233,46.59,47.0,46.56,312900,1993-12-31,SPY
234,46.47,46.66,46.41,960900,1994-01-03,SPY
235,46.66,46.66,46.47,164300,1994-01-04,SPY
236,46.75,46.78,46.53,710900,1994-01-05,SPY
237,46.75,46.84,46.69,201000,1994-01-06,SPY
238,47.03,47.06,46.72,775500,1994-01-07,SPY
239,47.59,47.59,46.97,593700,1994-01-10,SPY
240,47.5,47.56,47.34,295200,1994-01-11,SPY
241,47.34,47.53,47.19,158400,1994-01-12,SPY
242,47.22,47.31,47.16,244300,1994-01-13,SPY
243,47.41,47.5,47.38,137200,1994-01-14,SPY
244,47.41,47.47,47.31,17700,1994-01-17,SPY
245,47.47,47.53,47.38,166400,1994-01-18,SPY
246,47.34,47.47,47.25,200800,1994-01-19,SPY
247,47.47,47.5,47.38,281100,1994-01-20,SPY
248,47.38,47.53,47.34,85600,1994-01-21,SPY
249,47.19,47.56,47.19,373800,1994-01-24,SPY
250,47.19,47.25,47.09,310400,1994-01-25,SPY
251,47.31,47.34,47.13,145100,1994-01-26,SPY
252,47.75,47.81,47.34,344500,1994-01-27,SPY
253,47.88,48.03,47.88,356500,1994-01-28,SPY
254,48.22,48.31,48.0,313800,1994-01-31,SPY
255,47.97,48.16,47.91,303600,1994-02-01,SPY
256,48.28,48.28,48.09,307600,1994-02-02,SPY
257,48.06,48.19,47.91,466100,1994-02-03,SPY
258,46.97,48.13,46.97,1403200,1994-02-04,SPY
259,47.19,47.31,46.84,516400,1994-02-07,SPY
260,47.22,47.28,47.03,188200,1994-02-08,SPY
261,47.41,47.44,47.19,144600,1994-02-09,SPY
262,47.0,47.41,47.0,883900,1994-02-10,SPY
263,47.16,47.28,46.81,519400,1994-02-11,SPY
264,47.22,47.38,47.0,2742100,1994-02-14,SPY
265,47.47,47.5,47.25,374700,1994-02-15,SPY
266,47.44,47.53,47.34,287600,1994-02-16,SPY
267,47.16,47.69,47.03,342400,1994-02-17,SPY
268,46.88,47.22,46.75,313300,1994-02-18,SPY
269,47.34,47.34,47.0,154500,1994-02-22,SPY
270,47.22,47.44,47.06,391700,1994-02-23,SPY
271,46.59,47.06,46.56,770800,1994-02-24,SPY
272,46.81,46.81,46.56,531300,1994-02-25,SPY
273,46.81,47.06,46.81,333000,1994-02-28,SPY
274,46.63,46.91,46.38,423600,1994-03-01,SPY
275,46.69,46.69,45.91,581500,1994-03-02,SPY
276,46.56,46.63,46.44,223200,1994-03-03,SPY
277,46.69,46.81,46.41,595800,1994-03-04,SPY
278,46.94,47.0,46.84,539800,1994-03-07,SPY
279,46.75,46.97,46.69,880300,1994-03-08,SPY
280,46.97,47.0,46.59,2500100,1994-03-09,SPY
281,46.59,46.94,46.44,207400,1994-03-10,SPY
282,46.84,46.91,46.41,576600,1994-03-11,SPY
283,46.91,47.03,46.84,345900,1994-03-14,SPY
284,46.88,47.09,46.84,748600,1994-03-15,SPY
285,47.25,47.25,46.78,455500,1994-03-16,SPY
286,47.25,47.31,47.09,133000,1994-03-17,SPY
287,46.97,47.03,46.72,365500,1994-03-18,SPY
288,46.84,46.94,46.72,324800,1994-03-21,SPY
289,46.97,47.06,46.75,435700,1994-03-22,SPY
290,46.94,47.06,46.91,698500,1994-03-23,SPY
291,46.38,46.84,46.16,1200500,1994-03-24,SPY
292,45.94,46.53,45.94,100900,1994-03-25,SPY
293,46.0,46.06,45.59,1117200,1994-03-28,SPY
294,45.09,46.03,45.09,338400,1994-03-29,SPY
295,44.47,45.25,44.47,1123900,1994-03-30,SPY
296,44.59,44.69,43.53,788800,1994-03-31,SPY
297,43.91,44.03,43.34,2627300,1994-04-04,SPY
298,44.81,44.81,44.34,1179000,1994-04-05,SPY
299,44.81,44.91,44.5,516500,1994-04-06,SPY
300,45.03,45.13,44.53,666100,1994-04-07,SPY
301,44.69,44.94,44.47,242400,1994-04-08,SPY
302,44.88,45.06,44.7,203300,1994-04-11,SPY
303,44.81,45.0,44.72,1409200,1994-04-12,SPY
304,44.58,44.91,44.25,364100,1994-04-13,SPY
305,44.59,44.83,44.41,419900,1994-04-14,SPY
306,44.59,44.78,44.52,387300,1994-04-15,SPY
307,44.3,44.77,44.16,369100,1994-04-18,SPY
308,44.36,44.53,43.98,472200,1994-04-19,SPY
309,44.31,44.52,44.08,508000,1994-04-20,SPY
310,44.91,44.97,44.34,200300,1994-04-21,SPY
311,44.86,45.05,44.73,301800,1994-04-22,SPY
312,45.33,45.36,44.84,394600,1994-04-25,SPY
313,45.28,45.34,45.19,399000,1994-04-26,SPY
314,44.95,45.25,44.81,287000,1994-04-28,SPY
315,45.09,45.16,44.81,481900,1994-04-29,SPY
316,45.38,45.72,44.94,275000,1994-05-02,SPY
317,45.33,45.41,45.06,183400,1994-05-03,SPY
318,45.25,45.42,45.08,401900,1994-05-04,SPY
319,45.19,45.38,45.19,659800,1994-05-05,SPY
320,44.75,44.97,44.59,216300,1994-05-06,SPY
321,44.36,44.75,44.28,499300,1994-05-09,SPY
322,44.7,44.84,44.55,583400,1994-05-10,SPY
323,44.3,44.72,44.17,210600,1994-05-11,SPY
324,44.52,44.63,44.41,305200,1994-05-12,SPY
325,44.52,44.64,44.3,321300,1994-05-13,SPY
326,44.53,44.75,44.52,450400,1994-05-16,SPY
327,45.19,45.19,44.5,470200,1994-05-17,SPY
328,45.52,45.69,45.02,824800,1994-05-18,SPY
329,45.73,45.86,45.42,531000,1994-05-19,SPY
330,45.56,45.69,45.5,370400,1994-05-20,SPY
331,45.48,45.53,45.34,262700,1994-05-23,SPY
332,45.67,45.84,45.61,549600,1994-05-24,SPY
333,45.8,45.83,45.34,738200,1994-05-25,SPY
334,45.83,45.94,45.73,369600,1994-05-26,SPY
335,45.88,45.88,45.67,162000,1994-05-27,SPY
336,45.81,45.91,45.66,160000,1994-05-31,SPY
337,46.02,46.02,45.56,200500,1994-06-01,SPY
338,45.97,46.05,45.89,55100,1994-06-02,SPY
339,46.23,46.39,45.86,550400,1994-06-03,SPY
340,46.22,46.47,46.19,99300,1994-06-06,SPY
341,46.16,46.22,46.03,120600,1994-06-07,SPY
342,45.78,46.27,45.78,131900,1994-06-08,SPY
343,46.03,46.03,45.89,80500,1994-06-09,SPY
344,46.11,46.2,46.08,83100,1994-06-10,SPY
345,46.17,46.19,46.03,109700,1994-06-13,SPY
346,46.53,46.55,46.31,161000,1994-06-14,SPY
347,46.34,46.56,46.31,142800,1994-06-15,SPY
348,46.44,46.47,46.3,44000,1994-06-16,SPY
349,45.88,46.2,45.81,403800,1994-06-17,SPY
350,45.48,45.63,45.44,137400,1994-06-20,SPY
351,45.09,45.45,44.91,139200,1994-06-21,SPY
352,45.27,45.42,45.17,279900,1994-06-22,SPY
353,45.0,45.41,44.94,922500,1994-06-23,SPY
354,44.06,44.78,44.0,353800,1994-06-24,SPY
355,44.83,44.83,44.02,371200,1994-06-27,SPY
356,44.61,44.84,44.25,5382300,1994-06-28,SPY
357,44.75,45.02,44.63,311800,1994-06-29,SPY
358,44.47,44.84,44.31,271900,1994-06-30,SPY
359,44.56,44.69,44.38,406900,1994-07-01,SPY
360,44.8,44.86,44.52,112000,1994-07-05,SPY
361,44.73,44.81,44.47,174800,1994-07-06,SPY
362,44.92,44.92,44.69,66700,1994-07-07,SPY
363,44.91,44.98,44.63,148400,1994-07-08,SPY
364,44.75,45.02,44.53,124000,1994-07-11,SPY
365,44.81,44.83,44.52,257300,1994-07-12,SPY
366,44.89,45.03,44.83,532700,1994-07-13,SPY
367,45.38,45.47,45.08,494200,1994-07-14,SPY
368,45.39,45.48,45.33,49100,1994-07-15,SPY
369,45.47,45.58,45.39,72300,1994-07-18,SPY
370,45.38,45.56,45.38,609500,1994-07-19,SPY
371,45.17,45.41,45.06,185300,1994-07-20,SPY
372,45.27,45.3,45.08,86300,1994-07-21,SPY
373,45.34,45.41,45.25,151600,1994-07-22,SPY
374,45.41,45.45,45.31,120900,1994-07-25,SPY
375,45.36,45.42,45.31,489600,1994-07-26,SPY
376,45.36,45.36,45.17,83200,1994-07-27,SPY
377,45.45,45.58,45.36,828200,1994-07-28,SPY
378,45.91,46.05,45.75,459100,1994-07-29,SPY
379,46.13,46.16,45.89,486300,1994-08-01,SPY
380,46.19,46.38,46.03,505500,1994-08-02,SPY
381,46.2,46.23,46.09,144100,1994-08-03,SPY
382,45.94,46.22,45.92,231700,1994-08-04,SPY
383,45.78,45.84,45.66,138400,1994-08-05,SPY
384,45.89,45.94,45.78,328600,1994-08-08,SPY
385,45.97,45.97,45.72,105900,1994-08-09,SPY
386,46.14,46.19,45.94,840300,1994-08-10,SPY
387,45.97,46.23,45.73,876200,1994-08-11,SPY
388,46.33,46.34,46.05,184100,1994-08-12,SPY
389,46.31,46.48,46.31,325900,1994-08-15,SPY
390,46.64,46.69,46.16,1089500,1994-08-16,SPY
391,46.61,46.73,46.58,133700,1994-08-17,SPY
392,46.45,46.56,46.41,620000,1994-08-18,SPY
393,46.42,46.52,46.31,103200,1994-08-19,SPY
394,46.38,46.44,46.28,79700,1994-08-22,SPY
395,46.64,46.86,46.52,268600,1994-08-23,SPY
396,47.14,47.14,46.67,254700,1994-08-24,SPY
397,47.02,47.2,46.89,147400,1994-08-25,SPY
398,47.69,47.78,47.13,339500,1994-08-26,SPY
399,47.66,47.98,47.64,350300,1994-08-29,SPY
400,47.78,47.86,47.58,36000,1994-08-30,SPY
401,47.66,47.89,47.59,356200,1994-08-31,SPY
402,47.5,47.53,47.33,294600,1994-09-01,SPY
403,47.3,47.72,47.22,99600,1994-09-02,SPY
404,47.31,47.36,47.13,229800,1994-09-06,SPY
405,47.27,47.42,47.22,27900,1994-09-07,SPY
406,47.5,47.56,47.34,284800,1994-09-08,SPY
407,47.0,47.13,46.81,488400,1994-09-09,SPY
408,46.86,47.06,46.78,129400,1994-09-12,SPY
409,47.0,47.13,46.86,389200,1994-09-13,SPY
410,47.05,47.11,46.84,423500,1994-09-14,SPY
411,47.64,47.64,47.17,779800,1994-09-15,SPY
412,47.02,47.14,46.84,571300,1994-09-16,SPY
413,47.06,47.33,47.02,167300,1994-09-19,SPY
414,46.17,46.86,46.17,355600,1994-09-20,SPY
415,46.17,46.31,45.73,397500,1994-09-21,SPY
416,46.06,46.28,46.02,266400,1994-09-22,SPY
417,45.91,46.17,45.83,176600,1994-09-23,SPY
418,46.14,46.17,45.98,223000,1994-09-26,SPY
419,46.11,46.27,46.0,479500,1994-09-27,SPY
420,46.47,46.53,46.33,324000,1994-09-28,SPY
421,46.23,46.47,46.09,195900,1994-09-29,SPY
422,46.17,46.44,46.17,5200,1994-09-30,SPY
423,46.06,46.25,45.98,72600,1994-10-03,SPY
424,45.38,46.3,45.34,84200,1994-10-04,SPY
425,45.39,45.39,45.0,461900,1994-10-05,SPY
426,45.25,45.45,45.17,345200,1994-10-06,SPY
427,45.45,45.58,45.2,188700,1994-10-07,SPY
428,45.94,46.02,45.64,213600,1994-10-10,SPY
429,46.63,46.75,46.14,461400,1994-10-11,SPY
430,46.69,46.75,46.58,162400,1994-10-12,SPY
431,46.84,47.33,46.8,1564500,1994-10-13,SPY
432,47.05,47.06,46.69,72800,1994-10-14,SPY
433,46.95,47.06,46.91,282300,1994-10-17,SPY
434,46.84,46.91,46.69,132100,1994-10-18,SPY
435,47.06,47.23,46.66,136700,1994-10-19,SPY
436,46.75,47.06,46.61,290300,1994-10-20,SPY
437,46.56,46.69,46.36,87800,1994-10-21,SPY
438,46.17,46.77,46.16,149600,1994-10-24,SPY
439,46.22,46.31,46.0,91800,1994-10-25,SPY
440,46.39,46.44,46.17,201000,1994-10-26,SPY
441,46.67,46.67,46.45,210300,1994-10-27,SPY
442,47.66,47.7,46.77,192100,1994-10-28,SPY
443,47.48,47.59,47.47,36300,1994-10-31,SPY
444,46.95,47.28,46.94,435200,1994-11-01,SPY
445,46.69,47.23,46.69,115600,1994-11-02,SPY
446,46.94,47.02,46.78,87000,1994-11-03,SPY
447,46.33,47.16,46.33,124400,1994-11-04,SPY
448,46.47,46.59,46.31,115000,1994-11-07,SPY
449,46.83,46.98,46.55,308300,1994-11-08,SPY
450,46.91,47.33,46.5,318500,1994-11-09,SPY
451,46.58,47.03,46.55,172100,1994-11-10,SPY
452,46.41,46.56,46.28,302200,1994-11-11,SPY
453,46.84,46.86,46.61,181400,1994-11-14,SPY
454,46.69,47.09,46.33,316900,1994-11-15,SPY
455,46.84,46.84,46.61,106900,1994-11-16,SPY
456,46.53,46.88,46.34,104700,1994-11-17,SPY
457,46.47,46.63,46.27,269300,1994-11-18,SPY
458,46.0,46.58,46.0,283100,1994-11-21,SPY
459,45.0,46.0,45.0,483600,1994-11-22,SPY
460,45.25,45.27,44.61,601600,1994-11-23,SPY
461,45.47,45.53,45.28,77300,1994-11-25,SPY
462,45.67,45.69,45.34,79900,1994-11-28,SPY
463,45.66,45.75,45.5,105500,1994-11-29,SPY
464,45.59,45.95,45.59,218800,1994-11-30,SPY
465,45.14,45.64,45.05,439000,1994-12-01,SPY
466,45.56,45.56,45.05,318500,1994-12-02,SPY
467,45.61,45.81,45.5,139200,1994-12-05,SPY
468,45.64,45.66,45.36,249900,1994-12-06,SPY
469,45.31,45.5,45.27,531900,1994-12-07,SPY
470,44.88,45.56,44.75,261500,1994-12-08,SPY
471,45.05,45.08,44.69,235900,1994-12-09,SPY
472,45.34,45.34,44.95,151100,1994-12-12,SPY
473,45.52,45.53,45.31,70900,1994-12-13,SPY
474,45.75,45.95,45.45,203300,1994-12-14,SPY
475,45.89,46.03,45.81,130100,1994-12-15,SPY
476,45.75,45.84,45.63,266100,1994-12-16,SPY
477,45.81,45.84,45.61,1120200,1994-12-19,SPY
478,45.67,45.89,45.67,675600,1994-12-20,SPY
479,46.16,46.27,45.7,544500,1994-12-21,SPY
480,46.02,46.2,45.97,222000,1994-12-22,SPY
481,46.06,46.17,45.98,125800,1994-12-23,SPY
482,46.31,46.41,46.19,95200,1994-12-27,SPY
483,46.08,46.36,45.97,358200,1994-12-28,SPY
484,46.11,46.25,46.06,220100,1994-12-29,SPY
485,45.56,46.25,45.56,2209500,1994-12-30,SPY
486,45.78,45.84,45.69,324300,1995-01-03,SPY
487,46.0,46.0,45.75,351800,1995-01-04,SPY
488,46.0,46.11,45.95,89800,1995-01-05,SPY
489,46.05,46.25,45.91,448400,1995-01-06,SPY
490,46.09,46.09,46.0,36800,1995-01-09,SPY
491,46.14,46.39,46.14,229800,1995-01-10,SPY
492,46.17,46.3,45.81,222400,1995-01-11,SPY
493,46.19,46.22,46.03,40300,1995-01-12,SPY
494,46.73,46.73,46.38,170600,1995-01-13,SPY
495,47.02,47.03,46.72,105100,1995-01-16,SPY
496,47.03,47.06,46.86,89500,1995-01-17,SPY
497,46.98,47.08,46.88,84500,1995-01-18,SPY
498,46.72,46.88,46.69,139100,1995-01-19,SPY
499,46.55,46.67,46.45,78700,1995-01-20,SPY
500,46.69,46.69,46.2,53700,1995-01-23,SPY
501,46.75,46.75,46.64,32400,1995-01-24,SPY
502,46.88,47.05,46.52,15700,1995-01-25,SPY
503,46.92,46.98,46.75,9800,1995-01-26,SPY
504,47.11,47.23,46.92,91200,1995-01-27,SPY
505,46.91,47.05,46.84,26600,1995-01-30,SPY
506,47.09,47.17,46.92,127500,1995-01-31,SPY
507,47.08,47.33,47.0,380200,1995-02-01,SPY
508,47.36,47.36,47.06,131700,1995-02-02,SPY
509,48.03,48.11,47.58,405100,1995-02-03,SPY
510,48.23,48.38,47.97,405400,1995-02-06,SPY
511,48.3,48.31,48.14,702900,1995-02-07,SPY
512,48.3,48.47,48.2,521500,1995-02-08,SPY
513,48.3,48.3,48.13,390700,1995-02-09,SPY
514,48.36,48.36,48.09,148300,1995-02-10,SPY
515,48.38,48.47,48.33,79700,1995-02-13,SPY
516,48.44,48.53,48.25,170200,1995-02-14,SPY
517,48.7,48.77,48.39,431500,1995-02-15,SPY
518,48.64,48.69,48.5,99300,1995-02-16,SPY
519,48.45,48.63,48.44,49100,1995-02-17,SPY
520,48.44,48.53,48.42,168000,1995-02-21,SPY
521,48.8,48.8,48.45,386400,1995-02-22,SPY
522,48.88,49.16,48.86,402800,1995-02-23,SPY
523,49.0,49.02,48.81,307600,1995-02-24,SPY
524,48.61,49.0,48.53,280900,1995-02-27,SPY
525,49.02,49.02,48.56,493500,1995-02-28,SPY
526,48.7,49.03,48.66,242600,1995-03-01,SPY
527,48.77,48.77,48.55,488600,1995-03-02,SPY
528,48.78,48.78,48.48,290000,1995-03-03,SPY
529,48.81,48.81,48.39,85700,1995-03-06,SPY
530,48.44,48.75,48.22,180900,1995-03-07,SPY
531,48.56,48.63,48.34,155900,1995-03-08,SPY
532,48.55,48.59,48.42,63500,1995-03-09,SPY
533,49.27,49.39,48.53,192100,1995-03-10,SPY
534,49.22,49.39,49.17,261300,1995-03-13,SPY
535,49.58,49.64,49.36,223300,1995-03-14,SPY
536,49.48,49.58,49.3,278500,1995-03-15,SPY
537,49.78,49.81,49.44,20400,1995-03-16,SPY
538,49.56,49.63,49.41,89900,1995-03-17,SPY
539,49.56,49.63,49.47,91700,1995-03-20,SPY
540,49.44,49.88,49.36,104400,1995-03-21,SPY
541,49.48,49.53,49.33,74900,1995-03-22,SPY
542,49.52,49.66,49.36,220500,1995-03-23,SPY
543,50.22,50.22,49.67,134000,1995-03-24,SPY
544,50.42,50.42,50.17,132100,1995-03-27,SPY
545,50.42,50.42,50.23,121900,1995-03-28,SPY
546,50.41,50.89,50.13,246100,1995-03-29,SPY
547,50.31,50.52,50.11,298400,1995-03-30,SPY
548,50.11,50.17,49.55,541300,1995-03-31,SPY
549,50.23,50.23,50.06,193300,1995-04-03,SPY
550,50.56,50.56,50.25,66900,1995-04-04,SPY
551,50.56,50.61,50.42,107200,1995-04-05,SPY
552,50.75,50.8,50.59,352500,1995-04-06,SPY
553,50.7,50.86,50.47,361400,1995-04-07,SPY
554,50.8,50.8,50.59,285400,1995-04-10,SPY
555,50.63,50.94,50.59,250300,1995-04-11,SPY
556,50.8,50.8,50.61,150900,1995-04-12,SPY
557,51.08,51.09,50.86,243400,1995-04-13,SPY
558,50.78,51.31,50.63,178900,1995-04-17,SPY
559,50.61,50.83,50.48,329500,1995-04-18,SPY
560,50.56,50.72,50.3,223000,1995-04-19,SPY
561,50.64,50.78,50.44,207900,1995-04-20,SPY
562,50.89,50.91,50.66,145000,1995-04-21,SPY
563,51.48,51.48,50.86,169000,1995-04-24,SPY
564,51.34,51.48,51.31,293200,1995-04-25,SPY
565,51.39,51.42,51.13,204400,1995-04-26,SPY
566,51.52,51.55,51.28,502200,1995-04-27,SPY
567,51.59,51.67,51.17,130800,1995-04-28,SPY
568,51.45,51.66,51.45,518700,1995-05-01,SPY
569,51.56,51.64,51.39,228400,1995-05-02,SPY
570,52.28,52.28,51.73,724700,1995-05-03,SPY
571,52.25,52.69,52.13,311400,1995-05-04,SPY
572,52.19,52.47,52.08,314900,1995-05-05,SPY
573,52.56,52.73,52.09,183100,1995-05-08,SPY
574,52.52,52.84,52.44,180600,1995-05-09,SPY
575,52.58,52.67,52.33,330300,1995-05-10,SPY
576,52.72,52.72,52.48,351700,1995-05-11,SPY
577,52.75,52.88,52.5,94600,1995-05-12,SPY
578,53.0,53.0,52.78,147200,1995-05-15,SPY
579,53.03,53.16,52.89,221600,1995-05-16,SPY
580,52.83,53.05,52.78,189200,1995-05-17,SPY
581,52.06,52.77,52.06,577800,1995-05-18,SPY
582,52.09,52.19,51.91,363900,1995-05-19,SPY
583,52.67,52.75,52.23,216000,1995-05-22,SPY
584,53.16,53.16,52.61,136800,1995-05-23,SPY
585,53.13,53.42,52.8,370800,1995-05-24,SPY
586,53.17,53.22,52.72,379900,1995-05-25,SPY
587,52.56,52.98,52.36,518600,1995-05-26,SPY
588,52.55,52.83,52.38,61500,1995-05-30,SPY
589,53.64,53.64,52.45,564500,1995-05-31,SPY
590,53.5,53.91,53.25,810100,1995-06-01,SPY
591,53.55,53.92,53.09,112900,1995-06-02,SPY
592,53.88,54.05,53.5,257200,1995-06-05,SPY
593,53.78,54.02,53.78,165800,1995-06-06,SPY
594,53.5,53.7,53.44,41900,1995-06-07,SPY
595,53.38,53.64,53.38,141100,1995-06-08,SPY
596,53.06,53.33,52.75,304900,1995-06-09,SPY
597,53.36,53.58,53.2,378500,1995-06-12,SPY
598,53.94,53.97,53.56,120000,1995-06-13,SPY
599,53.89,53.95,53.69,389400,1995-06-14,SPY
600,54.13,54.23,53.88,274500,1995-06-15,SPY
601,53.97,53.97,53.7,325100,1995-06-16,SPY
602,54.58,54.61,54.09,134600,1995-06-19,SPY
603,54.44,54.61,54.39,287800,1995-06-20,SPY
604,54.41,54.66,54.41,158200,1995-06-21,SPY
605,55.13,55.16,54.64,297000,1995-06-22,SPY
606,55.02,55.03,54.84,315400,1995-06-23,SPY
607,54.36,54.95,54.36,132900,1995-06-26,SPY
608,54.25,54.7,54.22,127700,1995-06-27,SPY
609,54.53,54.75,54.08,212600,1995-06-28,SPY
610,54.44,54.67,54.06,89200,1995-06-29,SPY
611,54.41,54.73,54.3,714100,1995-06-30,SPY
612,54.61,54.61,54.47,9500,1995-07-03,SPY
613,54.81,55.06,54.64,409300,1995-07-05,SPY
614,55.52,55.52,54.72,202500,1995-07-06,SPY
615,55.77,55.78,55.38,481700,1995-07-07,SPY
616,55.8,55.95,55.7,400400,1995-07-10,SPY
617,55.53,55.8,55.45,420500,1995-07-11,SPY
618,56.22,56.31,55.53,203400,1995-07-12,SPY
619,56.09,56.27,56.03,215600,1995-07-13,SPY
